seats,kms_driven,mileage,engine,max_power,torque,price,registration_tratada_antes_2010,registration_tratada_depois 2020,fuel_type_Diesel,fuel_type_Petrol,ownsership_tratado_First Owner,ownsership_tratado_None,ownsership_tratado_Second Owner,ownsership_tratado_Third Owner,transmission_tratado_Manual,transmission_tratado_None
5,34838,999.0,6706.0,6706.0,91.0,3.88,False,True,False,True,True,False,False,False,True,False
5,30466,20.28,998.0,998.0,11841.0,10.5,False,True,False,True,True,False,False,False,False,False
5,32000,16.1,1950.0,1950.0,1917.0,44.5,False,True,True,False,False,False,True,False,False,False
5,50000,18.0,1969.0,1969.0,190.0,33.0,False,False,True,False,True,False,False,False,False,False
5,48946,19.1,1197.0,1197.0,858.0,4.11,False,False,False,True,True,False,False,False,True,False
5,43498,18.56,1995.0,1995.0,190.0,29.9,False,False,True,False,False,False,True,False,False,False
4,8744,15.2,1997.0,1997.0,150.0,16.01,False,True,False,True,True,False,False,False,False,False
5,30000,1493.0,986.0,986.0,24026.0,7.8,False,True,True,False,True,False,False,False,True,False
7,72000,12.81,1997.0,1997.0,23736.0,32.5,False,False,False,True,True,False,False,False,False,False
5,71361,18.6,1197.0,1197.0,8183.0,5.52,False,False,False,True,True,False,False,False,True,False
5,60500,20.68,1995.0,1995.0,188.0,19.95,False,False,True,False,True,False,False,False,False,False
5,30000,14.11,1984.0,1984.0,2413.0,49.5,False,True,False,True,True,False,False,False,False,False
5,64000,21.7,1498.0,1498.0,9896.0,7.99,False,False,True,False,True,False,False,False,True,False
5,26000,11.9,1595.0,1595.0,1207.0,12.45,False,False,False,True,False,False,True,False,False,False
5,60000,14.7,1496.0,1496.0,12069.0,6.49,False,False,False,True,True,False,False,False,False,False
5,40000,1493.0,9863.0,9863.0,240.0,11.55,False,True,True,False,True,False,False,False,True,False
5,65170,20.36,1197.0,1197.0,789.0,3.02,False,False,False,True,False,False,True,False,True,False
5,50000,17.5,1199.0,1199.0,887.0,7.25,False,False,False,True,True,False,False,False,True,False
5,34838,999.0,6706.0,6706.0,91.0,3.88,False,True,False,True,True,False,False,False,True,False
7,72000,12.81,1997.0,1997.0,23736.0,49.5,False,False,False,True,False,False,True,False,False,False
5,30466,20.28,998.0,998.0,11841.0,10.5,False,True,False,True,True,False,False,False,False,False
5,32000,16.1,1950.0,1950.0,1917.0,44.5,False,True,True,False,False,False,True,False,False,False
5,50000,18.0,1969.0,1969.0,190.0,33.0,False,False,True,False,True,False,False,False,False,False
5,48946,19.1,1197.0,1197.0,858.0,4.11,False,False,False,True,True,False,False,False,True,False
5,43498,18.56,1995.0,1995.0,190.0,29.9,False,False,True,False,False,False,True,False,False,False
4,8744,15.2,1997.0,1997.0,150.0,16.01,False,True,False,True,True,False,False,False,False,False
5,30000,1493.0,986.0,986.0,24026.0,7.8,False,True,True,False,True,False,False,False,True,False
7,72000,12.81,1997.0,1997.0,23736.0,32.5,False,False,False,True,True,False,False,False,False,False
5,71361,18.6,1197.0,1197.0,8183.0,5.52,False,False,False,True,True,False,False,False,True,False
5,60500,20.68,1995.0,1995.0,188.0,19.95,False,False,True,False,True,False,False,False,False,False
5,30000,14.11,1984.0,1984.0,2413.0,49.5,False,True,False,True,True,False,False,False,False,False
5,64000,21.7,1498.0,1498.0,9896.0,7.99,False,False,True,False,True,False,False,False,True,False
5,26000,11.9,1595.0,1595.0,1207.0,12.45,False,False,False,True,False,False,True,False,False,False
5,60000,14.7,1496.0,1496.0,12069.0,6.49,False,False,False,True,True,False,False,False,False,False
5,28000,1984.0,18774.0,18774.0,320.0,26.5,False,True,False,True,True,False,False,False,False,False
5,89002,17.5,1197.0,1197.0,858.0,2.37,False,False,False,True,True,False,False,False,True,False
5,36937,21.4,1197.0,1197.0,831.0,6.4,False,False,False,True,True,False,False,False,True,False
7,42000,13.68,2393.0,2393.0,14751.0,18.75,False,False,True,False,True,False,False,False,True,False
5,55000,20.37,1995.0,1995.0,18774.0,41.5,False,False,True,False,True,False,False,False,False,False
5,70391,21.01,1197.0,1197.0,8180.0,5.12,False,False,False,True,False,False,True,False,True,False
5,56000,16.3,1797.0,1797.0,1475.0,4.95,False,False,False,True,True,False,False,False,True,False
5,52190,18.9,1197.0,1197.0,82.0,4.31,False,False,False,True,True,False,False,False,True,False
5,40000,11.78,2143.0,2143.0,16762.0,9.99,False,False,True,False,True,False,False,False,False,False
5,72000,20.38,1968.0,1968.0,143.0,20.0,False,False,True,False,True,False,False,False,False,False
5,48173,998.0,671.0,671.0,90.0,2.88,False,False,False,True,True,False,False,False,True,False
5,110000,12.05,1995.0,1995.0,154.0,7.3,False,False,False,True,False,False,True,False,False,False
5,50000,16.8,1497.0,1497.0,1163.0,3.39,False,False,False,True,True,False,False,False,True,False
5,44132,17.9,2143.0,2143.0,1341.0,26.9,False,False,True,False,False,False,True,False,False,False
5,90000,17.4,1497.0,1497.0,1173.0,4.75,False,False,False,True,False,False,False,True,True,False
7,49000,12.4,1996.0,1996.0,16762.0,33.5,False,True,True,False,True,False,False,False,False,False
5,28000,1984.0,18774.0,18774.0,320.0,26.5,False,True,False,True,True,False,False,False,False,False
5,89002,17.5,1197.0,1197.0,858.0,2.37,False,False,False,True,True,False,False,False,True,False
5,28194,18.27,998.0,998.0,11835.0,9.03,False,False,False,True,True,False,False,False,True,False
5,34500,15.01,1998.0,1998.0,24808.0,52.0,False,False,False,True,True,False,False,False,False,False
5,50605,16.1,1950.0,1950.0,1917.0,39.9,False,False,True,False,False,False,True,False,False,False
5,36937,21.4,1197.0,1197.0,831.0,6.4,False,False,False,True,True,False,False,False,True,False
7,42000,13.68,2393.0,2393.0,14751.0,18.75,False,False,True,False,True,False,False,False,True,False
5,55000,20.37,1995.0,1995.0,18774.0,41.5,False,False,True,False,True,False,False,False,False,False
5,70391,21.01,1197.0,1197.0,8180.0,5.12,False,False,False,True,False,False,True,False,True,False
5,56000,16.3,1797.0,1797.0,1475.0,4.95,False,False,False,True,True,False,False,False,True,False
5,52190,18.9,1197.0,1197.0,82.0,4.31,False,False,False,True,True,False,False,False,True,False
5,40000,11.78,2143.0,2143.0,16762.0,9.99,False,False,True,False,True,False,False,False,False,False
5,72000,20.38,1968.0,1968.0,143.0,20.0,False,False,True,False,True,False,False,False,False,False
5,48173,998.0,671.0,671.0,90.0,2.88,False,False,False,True,True,False,False,False,True,False
5,110000,12.05,1995.0,1995.0,154.0,7.3,False,False,False,True,False,False,True,False,False,False
5,50000,16.8,1497.0,1497.0,1163.0,3.39,False,False,False,True,True,False,False,False,True,False
5,44132,17.9,2143.0,2143.0,1341.0,26.9,False,False,True,False,False,False,True,False,False,False
5,90000,17.4,1497.0,1497.0,1173.0,4.75,False,False,False,True,False,False,False,True,True,False
7,49000,12.4,1996.0,1996.0,16762.0,33.5,False,True,True,False,True,False,False,False,False,False
7,70000,12.07,2967.0,2967.0,2414.0,40.0,False,False,True,False,False,False,True,False,False,False
5,49341,15.29,1591.0,1591.0,1213.0,8.42,False,False,False,True,True,False,False,False,True,False
7,55000,13.8,2999.0,2999.0,175.0,18.95,False,False,True,False,True,False,False,False,False,False
5,55861,22.1,1396.0,1396.0,887.0,10.27,False,False,True,False,True,False,False,False,True,False
7,76000,9.17,2995.0,2995.0,33525.0,49.5,False,False,False,True,False,False,True,False,False,False
7,68000,13.68,2393.0,2393.0,14751.0,14.25,False,False,True,False,True,False,False,False,True,False
5,52565,17.8,1198.0,1198.0,867.0,4.17,False,False,False,True,True,False,False,False,True,False
5,72000,18.0,1969.0,1969.0,190.0,29.55,False,False,True,False,True,False,False,False,False,False
7,70000,14.75,2967.0,2967.0,245.0,40.0,False,False,True,False,False,False,True,False,False,False
5,73074,18.9,1197.0,1197.0,8186.0,4.93,False,False,False,True,True,False,False,False,True,False
5,45000,16.35,1956.0,1956.0,16767.0,13.75,False,False,True,False,True,False,False,False,True,False
5,90995,1197.0,82.0,82.0,114.0,3.35,False,False,False,True,True,False,False,False,True,False
5,30000,23.01,999.0,999.0,67.0,3.35,False,False,False,True,True,False,False,False,False,False
5,80000,1498.0,986.0,986.0,200.0,4.75,False,False,True,False,False,True,False,False,False,True
5,42346,20.51,998.0,998.0,6704.0,3.01,False,False,False,True,False,False,True,False,True,False
5,31120,18.0,1497.0,1497.0,1176.0,11.5,False,True,False,True,True,False,False,False,False,False
5,100000,22.32,1582.0,1582.0,12632.0,3.95,False,False,True,False,True,False,False,False,False,False
5,33500,17.8,1496.0,1496.0,1055.0,7.5,False,False,False,True,True,False,False,False,False,False
5,64000,1197.0,82.0,82.0,114.0,4.25,False,False,False,False,True,False,False,False,True,False
5,110000,1497.0,1186600.0,1186600.0,1464800.0,3.5,False,False,False,True,False,True,False,False,False,True
7,70000,12.07,2967.0,2967.0,2414.0,40.0,False,False,True,False,False,False,True,False,False,False
5,49341,15.29,1591.0,1591.0,1213.0,8.42,False,False,False,True,True,False,False,False,True,False
7,55000,13.8,2999.0,2999.0,175.0,18.95,False,False,True,False,True,False,False,False,False,False
5,55861,22.1,1396.0,1396.0,887.0,10.27,False,False,True,False,True,False,False,False,True,False
7,76000,9.17,2995.0,2995.0,33525.0,49.5,False,False,False,True,False,False,True,False,False,False
7,68000,13.68,2393.0,2393.0,14751.0,14.25,False,False,True,False,True,False,False,False,True,False
5,52565,17.8,1198.0,1198.0,867.0,4.17,False,False,False,True,True,False,False,False,True,False
5,72000,18.0,1969.0,1969.0,190.0,29.55,False,False,True,False,True,False,False,False,False,False
7,70000,14.75,2967.0,2967.0,245.0,40.0,False,False,True,False,False,False,True,False,False,False
5,73074,18.9,1197.0,1197.0,8186.0,4.93,False,False,False,True,True,False,False,False,True,False
5,45000,16.35,1956.0,1956.0,16767.0,13.75,False,False,True,False,True,False,False,False,True,False
5,90995,1197.0,82.0,82.0,114.0,3.35,False,False,False,True,True,False,False,False,True,False
5,30000,23.01,999.0,999.0,67.0,3.35,False,False,False,True,True,False,False,False,False,False
5,80000,1498.0,986.0,986.0,200.0,4.75,False,False,True,False,False,True,False,False,False,True
5,42346,20.51,998.0,998.0,6704.0,3.01,False,False,False,True,False,False,True,False,True,False
5,31120,18.0,1497.0,1497.0,1176.0,11.5,False,True,False,True,True,False,False,False,False,False
5,100000,22.32,1582.0,1582.0,12632.0,3.95,False,False,True,False,True,False,False,False,False,False
5,33500,17.8,1496.0,1496.0,1055.0,7.5,False,False,False,True,True,False,False,False,False,False
5,64000,1197.0,82.0,82.0,114.0,4.25,False,False,False,False,True,False,False,False,True,False
5,110000,1497.0,1186600.0,1186600.0,1464800.0,3.5,False,False,False,True,False,True,False,False,False,True
4,4000,11.86,2998.0,2998.0,33525.0,1.25,False,True,False,True,True,False,False,False,False,False
5,48936,19.0,998.0,998.0,661.0,2.34,False,False,False,True,False,False,True,False,True,False
7,23000,10.2,2360.0,2360.0,16494.0,19.5,False,False,False,True,False,False,True,False,False,False
5,61814,21.4,1197.0,1197.0,831.0,5.27,False,False,False,True,True,False,False,False,True,False
5,62000,13.38,2993.0,2993.0,26150.0,47.98,False,False,True,False,False,False,True,False,False,False
5,40000,17.21,1197.0,1197.0,1035.0,10.0,False,False,False,True,True,False,False,False,False,False
5,30200,18.27,998.0,998.0,11835.0,9.25,False,True,False,True,True,False,False,False,True,False
5,34123,14.67,1798.0,1798.0,17746.0,30.5,False,True,False,True,True,False,False,False,False,False
5,16000,2996.0,38487.0,38487.0,520.0,83.0,False,True,False,True,True,False,False,False,False,False
5,28645,24.3,1248.0,1248.0,885.0,7.71,False,False,True,False,True,False,False,False,True,False
5,48933,17.11,1968.0,1968.0,17433.0,15.75,False,False,True,False,False,False,True,False,False,False
5,60970,13.0,1591.0,1591.0,1213.0,9.4,False,False,False,True,True,False,False,False,False,False
5,50000,13.0,1591.0,1591.0,1213.0,7.75,False,False,False,True,True,False,False,False,False,False
7,56000,14.24,2755.0,2755.0,1745.0,27.5,False,False,True,False,True,False,False,False,True,False
5,40427,18.9,1197.0,1197.0,8186.0,5.36,False,False,False,True,True,False,False,False,True,False
5,54213,20.73,1373.0,1373.0,911.0,7.9,False,False,False,True,True,False,False,False,True,False
7,20000,1996.0,16762.0,16762.0,420.0,32.0,False,True,True,False,False,True,False,False,False,True
5,85000,14.53,1798.0,1798.0,1381.0,2.75,False,False,False,True,False,False,True,False,True,False
8,91000,13.68,2393.0,2393.0,14751.0,12.0,False,False,True,False,False,False,True,False,True,False
5,47000,18.9,1197.0,1197.0,82.0,3.85,False,False,False,True,True,False,False,False,True,False
5,54630,18.0,1497.0,1497.0,1173.0,6.86,False,False,False,True,True,False,False,False,False,False
7,72222,14.75,2967.0,2967.0,245.0,34.9,False,False,True,False,False,False,True,False,False,False
5,41116,18.0,1497.0,1497.0,1176.0,10.39,False,True,False,True,True,False,False,False,False,False
5,4000,12.65,1997.0,1997.0,29636.0,1.1,False,False,False,True,True,False,False,False,False,False
5,20000,9.43,1999.0,1999.0,2374.0,69.0,False,False,False,True,True,False,False,False,False,False
5,29502,19.33,1199.0,1199.0,8683.0,7.56,False,True,False,True,True,False,False,False,True,False
5,132501,15.97,2993.0,2993.0,258.0,12.21,False,False,True,False,True,False,False,False,False,False
5,35000,13.0,2143.0,2143.0,204.0,23.9,False,False,True,False,True,False,False,False,False,False
5,56458,25.5,1498.0,1498.0,986.0,5.71,False,False,True,False,False,False,True,False,True,False
5,50000,19.12,1373.0,1373.0,911.0,7.25,False,False,False,True,True,False,False,False,False,False
5,61657,21.4,1197.0,1197.0,831.0,5.93,False,False,False,True,True,False,False,False,True,False
5,50000,18.0,1497.0,1497.0,1173.0,6.5,False,False,False,True,True,False,False,False,False,False
5,67000,20.73,1373.0,1373.0,911.0,6.25,False,False,False,True,True,False,False,False,True,False
5,104948,18.6,1197.0,1197.0,8183.0,4.61,False,False,False,True,True,False,False,False,True,False
5,20000,9.43,1999.0,1999.0,2374.0,52.0,False,False,False,True,True,False,False,False,False,False
5,10000,17.0,1497.0,1497.0,11342.0,15.21,False,True,False,True,True,False,False,False,True,False
5,154000,11.74,2987.0,2987.0,2548.0,17.5,False,False,True,False,False,False,True,False,False,False
5,46000,19.16,2494.0,2494.0,1577.0,20.5,False,False,False,True,True,False,False,False,False,False
5,90000,1497.0,1173.0,1173.0,145.0,5.65,False,False,False,True,True,False,False,False,True,False
5,47000,18.9,1197.0,1197.0,82.0,3.85,False,False,False,True,True,False,False,False,True,False
5,54630,18.0,1497.0,1497.0,1173.0,6.86,False,False,False,True,True,False,False,False,False,False
7,72222,14.75,2967.0,2967.0,245.0,34.9,False,False,True,False,False,False,True,False,False,False
5,41116,18.0,1497.0,1497.0,1176.0,10.39,False,True,False,True,True,False,False,False,False,False
5,4000,12.65,1997.0,1997.0,29636.0,1.1,False,False,False,True,True,False,False,False,False,False
5,20000,9.43,1999.0,1999.0,2374.0,69.0,False,False,False,True,True,False,False,False,False,False
5,29502,19.33,1199.0,1199.0,8683.0,7.56,False,True,False,True,True,False,False,False,True,False
5,132501,15.97,2993.0,2993.0,258.0,12.21,False,False,True,False,True,False,False,False,False,False
5,35000,13.0,2143.0,2143.0,204.0,23.9,False,False,True,False,True,False,False,False,False,False
5,56458,25.5,1498.0,1498.0,986.0,5.71,False,False,True,False,False,False,True,False,True,False
5,50000,19.12,1373.0,1373.0,911.0,7.25,False,False,False,True,True,False,False,False,False,False
5,61657,21.4,1197.0,1197.0,831.0,5.93,False,False,False,True,True,False,False,False,True,False
5,50000,18.0,1497.0,1497.0,1173.0,6.5,False,False,False,True,True,False,False,False,False,False
5,67000,20.73,1373.0,1373.0,911.0,6.25,False,False,False,True,True,False,False,False,True,False
5,104948,18.6,1197.0,1197.0,8183.0,4.61,False,False,False,True,True,False,False,False,True,False
5,20000,9.43,1999.0,1999.0,2374.0,52.0,False,False,False,True,True,False,False,False,False,False
5,10000,17.0,1497.0,1497.0,11342.0,15.21,False,True,False,True,True,False,False,False,True,False
5,154000,11.74,2987.0,2987.0,2548.0,17.5,False,False,True,False,False,False,True,False,False,False
5,46000,19.16,2494.0,2494.0,1577.0,20.5,False,False,False,True,True,False,False,False,False,False
5,90000,1497.0,1173.0,1173.0,145.0,5.65,False,False,False,True,True,False,False,False,True,False
5,39000,20.38,1968.0,1968.0,143.0,22.5,False,True,True,False,False,False,True,False,False,False
5,64727,13.0,1591.0,1591.0,1213.0,9.87,False,False,False,True,True,False,False,False,False,False
5,65000,21.19,1396.0,1396.0,8873.0,6.5,False,False,True,False,True,False,False,False,True,False
5,44636,19.4,1198.0,1198.0,868.0,2.63,False,False,False,True,False,False,True,False,True,False
7,100000,12.55,2982.0,2982.0,1685.0,15.5,False,False,True,False,False,False,True,False,False,False
5,23616,12.6,1950.0,1950.0,194.0,43.9,False,True,True,False,True,False,False,False,False,False
5,107682,19.1,1197.0,1197.0,82.0,3.39,False,False,False,True,True,False,False,False,True,False
5,9500,1991.0,30173.0,30173.0,400.0,56.5,False,True,False,True,True,False,False,False,False,False
7,47500,12.81,1997.0,1997.0,23736.0,43.0,False,False,False,True,True,False,False,False,False,False
5,101914,16.47,1198.0,1198.0,739.0,2.59,False,False,False,True,False,False,True,False,True,False
5,620,1197.0,8180.0,8180.0,1138.0,6.65,False,True,False,True,True,False,False,False,True,False
5,45507,21.01,1197.0,1197.0,8180.0,6.49,False,False,False,True,True,False,False,False,True,False
4,58000,16.77,2967.0,2967.0,24674.0,29.75,False,False,True,False,True,False,False,False,False,False
5,7000,2925.0,28161.0,28161.0,600.0,1.55,False,True,True,False,True,False,False,False,False,False
5,74095,16.5,1499.0,1499.0,110.0,5.37,False,False,False,True,False,False,True,False,False,False
5,8450,19.0,5.0,5.0,1173.0,71.9,False,True,False,True,True,False,False,False,False,False
4,40000,7.81,4663.0,4663.0,459.0,1.09,False,False,False,True,True,False,False,False,False,False
5,77684,796.0,463.0,463.0,62.0,1.54,False,False,False,True,False,False,True,False,True,False
5,22900,13.47,1984.0,1984.0,24559.0,54.8,False,True,False,True,True,False,False,False,False,False
5,10000,147.51,320.0,320.0,17.0,42.0,False,True,True,False,False,True,False,False,False,True
7,19000,2925.0,3258640000000.0,3258640000000.0,700.0,1.15,False,True,True,False,False,False,True,False,False,False
5,74846,18.9,1197.0,1197.0,82.0,3.1,False,False,False,True,False,False,True,False,True,False
5,4500,22.35,1197.0,1197.0,8850.0,7.55,False,True,False,True,True,False,False,False,True,False
5,97722,18.5,1197.0,1197.0,805200.0,2.27,False,False,False,True,False,False,False,True,True,False
5,9000,12.1,1998.0,1998.0,26530.0,70.0,False,True,False,True,True,False,False,False,False,False
5,19000,8.9,2999.0,2999.0,435.0,78.99,False,True,False,True,True,False,False,False,False,False
5,79683,18.0,1497.0,1497.0,1173.0,6.35,False,False,False,True,True,False,False,False,False,False
5,26000,22.61,1197.0,1197.0,8850.0,7.95,False,True,False,True,True,False,False,False,False,False
5,70000,20.68,1995.0,1995.0,188.0,15.5,False,False,True,False,False,False,True,False,False,False
5,85540,16.5,1353.0,1353.0,13808.0,13.86,False,False,False,True,True,False,False,False,False,False
5,10000,1197.0,12873.0,12873.0,230.0,11.7,False,True,False,True,True,False,False,False,True,False
5,50170,21.01,1197.0,1197.0,8180.0,6.87,False,False,False,True,True,False,False,False,True,False
7,44000,13.38,2993.0,2993.0,26150.0,98.5,False,True,True,False,True,False,False,False,False,False
5,4000,12.6,1950.0,1950.0,194.0,56.75,False,True,True,False,True,False,False,False,False,False
5,37163,998.0,671.0,671.0,90.0,3.18,False,False,False,True,False,False,True,False,True,False
5,21003,1451.0,141.0,141.0,250.0,18.75,False,True,False,True,True,False,False,False,False,False
5,49000,16.55,1995.0,1995.0,1877.0,39.0,False,False,True,False,True,False,False,False,False,False
5,89057,16.98,998.0,998.0,661.0,2.26,False,False,False,True,False,False,True,False,False,False
5,12000,11.9,1950.0,1950.0,20115.0,44.5,False,True,False,True,True,False,False,False,False,False
5,11000,18.76,1462.0,1462.0,10326.0,9.99,False,True,False,True,True,False,False,False,False,False
7,19000,2925.0,3258640000000.0,3258640000000.0,700.0,1.15,False,True,True,False,False,False,True,False,False,False
5,74846,18.9,1197.0,1197.0,82.0,3.1,False,False,False,True,False,False,True,False,True,False
5,4500,22.35,1197.0,1197.0,8850.0,7.55,False,True,False,True,True,False,False,False,True,False
5,97722,18.5,1197.0,1197.0,805200.0,2.27,False,False,False,True,False,False,False,True,True,False
5,9000,12.1,1998.0,1998.0,26530.0,70.0,False,True,False,True,True,False,False,False,False,False
5,19000,8.9,2999.0,2999.0,435.0,78.99,False,True,False,True,True,False,False,False,False,False
5,79683,18.0,1497.0,1497.0,1173.0,6.35,False,False,False,True,True,False,False,False,False,False
5,26000,22.61,1197.0,1197.0,8850.0,7.95,False,True,False,True,True,False,False,False,False,False
5,70000,20.68,1995.0,1995.0,188.0,15.5,False,False,True,False,False,False,True,False,False,False
5,85540,16.5,1353.0,1353.0,13808.0,13.86,False,False,False,True,True,False,False,False,False,False
5,10000,1197.0,12873.0,12873.0,230.0,11.7,False,True,False,True,True,False,False,False,True,False
5,50170,21.01,1197.0,1197.0,8180.0,6.87,False,False,False,True,True,False,False,False,True,False
7,44000,13.38,2993.0,2993.0,26150.0,98.5,False,True,True,False,True,False,False,False,False,False
5,4000,12.6,1950.0,1950.0,194.0,56.75,False,True,True,False,True,False,False,False,False,False
5,37163,998.0,671.0,671.0,90.0,3.18,False,False,False,True,False,False,True,False,True,False
5,21003,1451.0,141.0,141.0,250.0,18.75,False,True,False,True,True,False,False,False,False,False
5,49000,16.55,1995.0,1995.0,1877.0,39.0,False,False,True,False,True,False,False,False,False,False
5,89057,16.98,998.0,998.0,661.0,2.26,False,False,False,True,False,False,True,False,False,False
5,12000,11.9,1950.0,1950.0,20115.0,44.5,False,True,False,True,True,False,False,False,False,False
5,11000,18.76,1462.0,1462.0,10326.0,9.99,False,True,False,True,True,False,False,False,False,False
5,72692,17.8,1497.0,1497.0,1173.0,6.85,False,False,False,True,True,False,False,False,True,False
5,47463,15.63,1499.0,1499.0,1104.0,6.33,False,False,False,True,False,False,True,False,False,False
5,7651,12.74,1991.0,1991.0,197.0,61.0,False,True,False,True,True,False,False,False,False,False
5,69348,17.8,1497.0,1497.0,1173.0,6.19,False,False,False,True,True,False,False,False,True,False
5,40000,14.47,2993.0,2993.0,30173.0,32.5,False,False,True,False,True,False,False,False,False,False
5,18000,15.8,1997.0,1997.0,247.0,80.0,False,True,False,True,True,False,False,False,False,False
5,51710,18.9,1462.0,1462.0,1173.0,2.48,False,False,False,True,True,False,False,False,True,False
5,40000,11.88,1086.0,1086.0,621.0,2.1,False,False,False,False,False,False,True,False,True,False
7,84000,11.0,2987.0,2987.0,258.0,46.21,False,False,True,False,True,False,False,False,False,False
5,62411,998.0,671.0,671.0,90.0,2.9,False,False,False,True,True,False,False,False,True,False
5,22711,19.89,1462.0,1462.0,10165.0,11.35,False,True,False,True,True,False,False,False,True,False
5,90576,18.9,1197.0,1197.0,82.0,3.37,False,False,False,True,True,False,False,False,True,False
5,44000,17.0,2987.0,2987.0,2548.0,44.0,False,False,True,False,True,False,False,False,False,False
5,49000,1197.0,8180.0,8180.0,113.0,4.25,False,False,False,True,True,False,False,False,True,False
5,40678,18.27,998.0,998.0,11835.0,9.24,False,True,False,True,True,False,False,False,True,False
5,32000,998.0,6704.0,6704.0,90.0,2.2,False,False,False,True,True,False,False,False,True,False
7,27500,19.01,1462.0,1462.0,10326.0,10.5,False,True,False,True,True,False,False,False,True,False
5,92539,18.6,1197.0,1197.0,8183.0,5.28,False,False,False,True,True,False,False,False,True,False
5,21000,15.3,1998.0,1998.0,25479.0,48.0,False,True,False,True,True,False,False,False,False,False
5,6000,21.4,1197.0,1197.0,831.0,6.95,False,True,False,True,True,False,False,False,True,False
5,72692,17.8,1497.0,1497.0,1173.0,6.85,False,False,False,True,True,False,False,False,True,False
5,47463,15.63,1499.0,1499.0,1104.0,6.33,False,False,False,True,False,False,True,False,False,False
5,7651,12.74,1991.0,1991.0,197.0,61.0,False,True,False,True,True,False,False,False,False,False
5,69348,17.8,1497.0,1497.0,1173.0,6.19,False,False,False,True,True,False,False,False,True,False
5,40000,14.47,2993.0,2993.0,30173.0,32.5,False,False,True,False,True,False,False,False,False,False
5,18000,15.8,1997.0,1997.0,247.0,80.0,False,True,False,True,True,False,False,False,False,False
5,51710,18.9,1462.0,1462.0,1173.0,2.48,False,False,False,True,True,False,False,False,True,False
5,40000,11.88,1086.0,1086.0,621.0,2.1,False,False,False,False,False,False,True,False,True,False
7,84000,11.0,2987.0,2987.0,258.0,46.21,False,False,True,False,True,False,False,False,False,False
5,62411,998.0,671.0,671.0,90.0,2.9,False,False,False,True,True,False,False,False,True,False
5,22711,19.89,1462.0,1462.0,10165.0,11.35,False,True,False,True,True,False,False,False,True,False
5,90576,18.9,1197.0,1197.0,82.0,3.37,False,False,False,True,True,False,False,False,True,False
5,44000,17.0,2987.0,2987.0,2548.0,44.0,False,False,True,False,True,False,False,False,False,False
5,49000,1197.0,8180.0,8180.0,113.0,4.25,False,False,False,True,True,False,False,False,True,False
5,40678,18.27,998.0,998.0,11835.0,9.24,False,True,False,True,True,False,False,False,True,False
5,32000,998.0,6704.0,6704.0,90.0,2.2,False,False,False,True,True,False,False,False,True,False
7,27500,19.01,1462.0,1462.0,10326.0,10.5,False,True,False,True,True,False,False,False,True,False
5,92539,18.6,1197.0,1197.0,8183.0,5.28,False,False,False,True,True,False,False,False,True,False
5,21000,15.3,1998.0,1998.0,25479.0,48.0,False,True,False,True,True,False,False,False,False,False
5,6000,21.4,1197.0,1197.0,831.0,6.95,False,True,False,True,True,False,False,False,True,False
7,5000,1999.0,19713.0,19713.0,380.0,26.5,False,True,False,True,True,False,False,False,False,False
5,16570,23.84,1199.0,1199.0,8383.0,5.23,False,False,False,True,True,False,False,False,True,False
5,11000,21.79,998.0,998.0,6705.0,5.75,False,True,False,True,True,False,False,False,True,False
5,39791,17.5,1199.0,1199.0,887.0,6.92,False,False,False,True,True,False,False,False,True,False
7,138000,16.0,2179.0,2179.0,140.0,6.95,False,False,True,False,True,False,False,False,True,False
5,3000,8.13,3982.0,3982.0,57663.0,4.0,False,True,False,True,True,False,False,False,False,False
5,94176,1197.0,8850.0,8850.0,113.0,2.67,False,False,False,True,True,False,False,False,True,False
5,11000,12.5,3604.0,3604.0,420.0,1.47,False,True,False,True,True,False,False,False,False,False
5,30000,16.1,1353.0,1353.0,138.0,13.25,False,False,False,True,True,False,False,False,True,False
5,49594,18.47,1498.0,1498.0,14751.0,13.37,False,True,False,True,True,False,False,False,True,False
5,60000,16.47,1198.0,1198.0,739.0,2.7,False,False,False,True,True,False,False,False,True,False
5,76441,19.4,1198.0,1198.0,868.0,3.26,False,False,False,True,True,False,False,False,True,False
5,75000,11.74,2987.0,2987.0,2548.0,17.75,False,False,True,False,False,False,True,False,False,False
5,53000,21.79,998.0,998.0,6705.0,3.95,False,False,False,True,True,False,False,False,False,False
5,56572,15.29,1591.0,1591.0,1213.0,9.31,False,False,False,True,True,False,False,False,True,False
5,27210,21.01,1197.0,1197.0,8180.0,6.0,False,False,False,True,True,False,False,False,True,False
5,56000,9.7,2996.0,2996.0,32855.0,45.75,False,False,False,True,True,False,False,False,False,False
5,62677,18.6,1197.0,1197.0,8183.0,4.92,False,False,False,True,True,False,False,False,True,False
5,18000,22.35,1197.0,1197.0,8850.0,7.5,False,True,False,True,True,False,False,False,True,False
5,35000,20.37,1995.0,1995.0,18774.0,45.0,False,False,True,False,True,False,False,False,False,False
7,5000,1999.0,19713.0,19713.0,380.0,26.5,False,True,False,True,True,False,False,False,False,False
5,16570,23.84,1199.0,1199.0,8383.0,5.23,False,False,False,True,True,False,False,False,True,False
5,11000,21.79,998.0,998.0,6705.0,5.75,False,True,False,True,True,False,False,False,True,False
